name1,name2,sub,
南華大學,資訊工程學系生醫資電組,數A、數B、自,
南華大學,自然生物科技學系,自,
南華大學,自然生物科技學系生技療癒組,社,
南華大學,自然生物科技學系產品研發組,國,
南華大學,資訊管理學系,國、社,
國立屏東大學,教育學系,國、英、數B,
國立屏東大學,幼兒教育學系,國、英、數B、社,
國立屏東大學,特殊教育學系,國、英、數B、社,
國立屏東大學,教育心理與輔導學系,國、英、數B、社,
國立屏東大學,中國語文學系,國、英、社,
國立屏東大學,文化創意產業學系,國、英、社,
國立屏東大學,社會發展學系,國、英、社,
國立屏東大學,英語學系,國、英、社,
國立屏東大學,應用英語學系,國、英、社、英聽,
國立屏東大學,應用日語學系,國、英、社,
國立屏東大學,視覺藝術學系數位媒體設計組,國、英,
國立屏東大學,商業自動化與管理學系,國、英、數B、社,
國立屏東大學,行銷與流通管理學系,國、英、數B、社,
國立屏東大學,休閒事業經營學系,國、英、數B,
國立屏東大學,不動產經營學系,國、社,
國立屏東大學,企業管理學系,國、英、數B、社,
國立屏東大學,國際經營與貿易學系,國、英、數B、社,
國立屏東大學,財務金融學系,國、英、數B、社,
國立屏東大學,會計學系,國、英、數B,
國立屏東大學,大數據商務應用學士學位學程,國、英、數B、社,
國立屏東大學,應用化學系,國、英、數A、自,
國立屏東大學,應用數學系,數A、自,
國立屏東大學,應用物理系物理組,英、數A、自,
國立屏東大學,應用物理系光電暨材料組,英、數A、自,
國立屏東大學,科學傳播學系,英、自,
國立屏東大學,電腦科學與人工智慧學系,國、英、數A,
國立屏東大學,智慧機器人學系,英、數A、自,
國立屏東大學,智慧機器人學系,英、數A、自,
國立屏東大學,資訊工程學系,國、英、數A,
國立屏東大學,電腦與通訊學系,國、英、數A,
國立屏東大學,資訊管理學系,國、英、數B,
國立屏東大學,音樂學系,國、英、主修,
國立屏東大學,視覺藝術學系美術組,國、英、素描、彩繪技法,
國立屏東大學,體育學系,國、英、數B、自,
國立嘉義大學,教育學系,國、英、數B、社,
國立嘉義大學,輔導與諮商學系,國、英、數B、社,
國立嘉義大學,特殊教育學系,國、英、數B、社,
國立嘉義大學,幼兒教育學系,國、英、數B、社,
國立嘉義大學,數位學習設計與管理學系,國、英、數B,
國立嘉義大學,中國文學系,國、英、社,
國立嘉義大學,應用歷史學系,國、英、社,
國立嘉義大學,外國語言學系英語教學組,國、英、社,
國立嘉義大學,外國語言學系應用外語組,國、英、社,
國立嘉義大學,企業管理學系,國、英、數B、社,
國立嘉義大學,應用經濟學系,國、英、數B,
國立嘉義大學,科技管理學系,國、英、數B,
國立嘉義大學,資訊管理學系,國、英、數B,
國立嘉義大學,行銷與觀光管理學系,國、英、數B,
國立嘉義大學,財務金融學系,國、英、數B,
國立嘉義大學,農藝學系,國、英、數A、自,
國立嘉義大學,園藝學系,國、英、數A、自,
國立嘉義大學,森林暨自然資源學系,國、英、數A、自,
國立嘉義大學,木質材料與設計學系,國、英、數A、自,
國立嘉義大學,動物科學系,國、英、數A、自,
國立嘉義大學,生物農業科技學系,國、英、自,
國立嘉義大學,景觀學系,國、數B、社、自,
國立嘉義大學,植物醫學系,國、英、數A、自,
國立嘉義大學,電子物理學系,國、英、數A、自,
國立嘉義大學,應用化學系,國、英、數A、自,
國立嘉義大學,應用數學系,國、英、數A、自,
國立嘉義大學,資訊工程學系,國、英、數A,
國立嘉義大學,資訊工程學系(APCS組),英、數A、APCS,
國立嘉義大學,生物機電工程學系,英、數A、自,
國立嘉義大學,土木與水資源工程學系,英、數A、自,
國立嘉義大學,電機工程學系,國、英、數A、自,
國立嘉義大學,機械與能源工程學系,國、英、數A、自,
國立嘉義大學,食品科學系,英、數A、自,
國立嘉義大學,水生生物科學系,國、英、數A、自,
國立嘉義大學,生物資源學系,國、英、數A、自,
國立嘉義大學,生化科技學系,國、英、自,
國立嘉義大學,微生物免疫與生物藥學系,國、英、自,
國立嘉義大學,獸醫學系,國、英、數A、自,
國立嘉義大學,音樂學系,國、英、主修、樂理、聽寫,
國立嘉義大學,視覺藝術學系,國、英、社、素描、彩繪技法,
國立嘉義大學,體育與健康休閒學系,國、英、數B,
國立臺南大學,教育學系,國、英,
國立臺南大學,諮商與輔導學系,國、英、數B、社,
國立臺南大學,特殊教育學系,國、英、數B、社,
國立臺南大學,幼兒教育學系,國、英、數B、社,
國立臺南大學,文化與自然資源學系,國、英、數B、社,
國立臺南大學,國語文學系,國、英、社,
國立臺南大學,英語學系,國、英、數B、社,
國立臺南大學,應用數學系,英、數A、自,
國立臺南大學,數位學習科技學系,國、英、數A、自,
國立臺南大學,材料科學系,英、數A、自,
國立臺南大學,資訊工程學系,國、英、數A,
國立臺南大學,資訊工程學系(APCS組),國、英、數A、APCS,
國立臺南大學,電機工程學系,英、數A、自,
國立臺南大學,綠色能源科技學系,國、英、數A,
國立臺南大學,生物科技學系,國、英、數A、自,
國立臺南大學,生態暨環境資源學系,國、英、數A,
國立臺南大學,戲劇創作與應用學系,國、英、社,
國立臺南大學,行政管理學系,國、英、數B、社,
國立臺南大學,經營與管理學系,國、英、數B,
國立臺南大學,音樂學系,國、英、主修、樂理、視唱、聽寫,
國立臺南大學,視覺藝術與設計學系,國、英、素描、彩繪技法、創意表現,
國立臺南大學,體育學系,國、英、數B、體育百分等級,
國立臺灣師範大學,"教育學系	",國、英、數B、社,
國立臺灣師範大學,教育心理與輔導學系,國、英、數B、社,
國立臺灣師範大學,"社會教育學系	",國、英、數B、社,
國立臺灣師範大學,"健康促進與衛生教育學系	",國、英,
國立臺灣師範大學,"人類發展與家庭學系家庭生活教育組	",國、英、*數B、*社,
國立臺灣師範大學,"人類發展與家庭學系幼兒發展與教育組	",國、英、*數B、*社,
國立臺灣師範大學,公民教育與活動領導學系,國、英、數B、社,
國立臺灣師範大學,"特殊教育學系	",國、英,
國立臺灣師範大學,"學習科學學士學位學程	",國、英、數B,
國立臺灣師範大學,"教育學院學士班	",國、英、數B、社,
國立臺灣師範大學,"國文學系	",國、英、社,
國立臺灣師範大學,"英語學系	",國、英、*數B、*社、英聽,
國立臺灣師範大學,"歷史學系	",國、英、社,
國立臺灣師範大學,"地理學系	",國、英、數B、社、英聽,
國立臺灣師範大學,"台灣語文學系	",國、英、社,
國立臺灣師範大學,"數學系	",英、數A、自,
國立臺灣師範大學,"物理學系	",*數、自,
國立臺灣師範大學,"化學系	",英、數A、自,
國立臺灣師範大學,"生命科學系	",國、英、數A、*自,
國立臺灣師範大學,"地球科學系	",*英、數A、自,
國立臺灣師範大學,"資訊工程學系	",國、英、數A、自,
國立臺灣師範大學,"營養科學學士學位學程	",*國、英、*數A、自,
國立臺灣師範大學,"科技應用與人力資源發展學系	",英、數B、自,
國立臺灣師範大學,"圖文傳播學系	",國、英、數A,
國立臺灣師範大學,"機電工程學系	",國、英、數A、自,
國立臺灣師範大學,"電機工程學系	",國、英、數A、自,
國立臺灣師範大學,"光電工程學士學位學程	",國、英、數A、自,
國立臺灣師範大學,"華語文教學系應用華語文學組	",國、英,
國立臺灣師範大學,"東亞學系	",國、英'、數B、社,
國立臺灣師範大學,"企業管理學系	",國、英'、數B,
國立臺灣師範大學,"設計學系產品設計組	",國、英、數A、自,
國立臺灣師範大學,"音樂學系	",國、英、主修,
國立臺灣師範大學,"表演藝術學士學位學程	",國、英,
國立臺灣師範大學,"設計學系視覺設計組	",國、英、數A、*社、素描、彩繪技法、創意表現,
國立臺灣師範大學,"美術學系繪畫組	",*國、*英、*社、彩繪技法、素描,
國立臺灣師範大學,"美術學系水墨畫組	",*國、*英、*社、彩繪技法、素描、水墨書畫,
國立臺灣師範大學,"體育與運動科學系	",國、英'、社、自、體育百分等級,
國立臺灣海洋大學,商船學系,英、數A,
國立臺灣海洋大學,航運管理學系,國、英、數B、社,
國立臺灣海洋大學,運輸科學系A組,國、英、數B、社,
國立臺灣海洋大學,運輸科學系B組,國、英、數A、自,
國立臺灣海洋大學,輪機工程學系,國、英、數A、自,
國立臺灣海洋大學,食品科學系,國、英、數A、自,
國立臺灣海洋大學,水產養殖學系,國、英、數A、自,
國立臺灣海洋大學,生命科學暨生物科技學系,國、英、數A、自,
國立臺灣海洋大學,系統工程暨造船學系,英、數A、自,
國立臺灣海洋大學,河海工程學系,國、英、數A、自,
國立臺灣海洋大學,機械與機電工程學系,國、英、數A、自,
國立臺灣海洋大學,海洋環境資訊系,英、數A、自,
國立臺灣海洋大學,環境生物與漁業科學學系,國、英、數A、自,
國立臺灣海洋大學,電機工程學系,國、英、數A、自,
國立臺灣海洋大學,資訊工程學系,英、數A、自,
國立臺灣海洋大學,資訊工程學系(APCS組),英、數A、APCS,
國立臺灣海洋大學,通訊與導航工程學系,國、英、數A、自,
國立臺灣海洋大學,光電與材料科技學系,國、英、數A、自,
國立臺灣海洋大學,海洋觀光管理學士學位學程,國、英、數B、社,
國立臺灣海洋大學,海洋法政學士學位學程,國、英、數B,
國立臺灣海洋大學,海洋文創設計產業學士學位學程,國、英、數B、社,
國立臺灣海洋大學,海洋經營管理學士學位學程,國、英、數B、社,
國立臺灣海洋大學,海洋工程科技學士學位學程,國、英、數A、自,
國立臺灣海洋大學,海洋生物科技學士學位學程,國、英、數A、自,
國立聯合大學,機械工程學系,國、英、數A,
國立聯合大學,化學工程學系,英、數A、自,
國立聯合大學,土木與防災工程學系,國、英、數A、自,
國立聯合大學,材料科學工程學系,國、英、數A、自,
國立聯合大學,環境與安全衛生工程學系,國、英、數A、自,
國立聯合大學,能源工程學系,英、數A、自,
國立聯合大學,建築學系,國、英、數A,
國立聯合大學,工業設計學系,國、英、數B,
國立聯合大學,電機工程學系,國、英、數A、自,
國立聯合大學,電子工程學系,國、數A、自,
國立聯合大學,光電工程學系,國、英、數A、自,
國立聯合大學,資訊工程學系,英、數A,
國立聯合大學,資訊工程學系(APCS組),英、數A、APCS,
國立聯合大學,經營管理學系,國、英、數B,
國立聯合大學,資訊管理學系,國、英、數B,
國立聯合大學,資訊管理學系(APCS組),國、英、數B、APCS,
國立聯合大學,財務金融學系,國、英、數B、社,
國立聯合大學,臺灣語文與傳播學系,國、英,
國立聯合大學,華語文學系,國、英,
國立聯合大學,文化觀光產業學系,國、英、社,
國立聯合大學,文化創意與數位行銷學系,國、英、社,
康寧大學,嬰幼兒保育學系(台北校區),國、英、社,
康寧大學,長期照護學系(台北校區),國、英、社,
逢甲大學,機械與電腦輔助工程學系,國、英、數A、自,
逢甲大學,纖維與複合材料學系,國、英、數A、自,
逢甲大學,工業工程與系統管理學系A組,國、英、數A,
逢甲大學,工業工程與系統管理學系B組,國、英、數B,
逢甲大學,化學工程學系,國、英、數A、自,
逢甲大學,航太與系統工程學系,國、英、數A、自,
逢甲大學,精密系統設計學士學位學程,國、英、數A,
逢甲大學,應用數學系A組,國、英、數A,
逢甲大學,應用數學系B組,國、英、數B,
逢甲大學,材料科學與工程學系,國、英、數A、自,
逢甲大學,環境工程與科學學系,國、英、數A、自,
逢甲大學,光電科學與工程學系,國、英、數A、自,
逢甲大學,會計學系,國、英、數B、社,
逢甲大學,國際經營與貿易學系,國、英、數B、社,
逢甲大學,國際企業管理全英語學士學位學程,國、英、數B、社、英聽,
逢甲大學,財稅學系,國、英、數B、社,
逢甲大學,合作經濟暨社會事業經營學系,國、英、數B、社,
逢甲大學,統計學系商業大數據組,國、英、數B,
逢甲大學,統計學系大數據分析與市場決策組,國、英、數B,
逢甲大學,經濟學系,國、英、數B,
逢甲大學,企業管理學系,國、英、數B、社,
逢甲大學,行銷學系,國、英、數B,
逢甲大學,中國文學系,國、英、社,
逢甲大學,外國語文學系,國、英、社,
逢甲大學,資訊工程學系甲組,國、英、數A,
逢甲大學,資訊工程學系乙組,國、英、數B,
逢甲大學,資訊工程學系(APCS組),國、英、數A、APCS,
逢甲大學,電子工程學系甲組,國、英、數A、自,
逢甲大學,電子工程學系乙組,國、英、數B、自,
逢甲大學,電機工程學系甲組,國、英、數A、自,
逢甲大學,電機工程學系乙組,國、英、數B、自,
逢甲大學,自動控制工程學系甲組,國、英、數A、自,
逢甲大學,自動控制工程學系乙組,國、英、數B、自,
逢甲大學,資訊電機學院學士班甲組,英、數A、自,
逢甲大學,資訊電機學院學士班乙組,英、數B、自,
逢甲大學,通訊工程學系甲組,國、英、數A,
逢甲大學,通訊工程學系乙組,國、英、數B,
逢甲大學,土木工程學系,國、英、數A、自,
逢甲大學,水利工程與資源保育學系,國、英、數A,
逢甲大學,都市計畫與空間資訊學系,國、英、社,
逢甲大學,運輸與物流學系,國、英、數B,
逢甲大學,土地管理學系,國、英、社,
逢甲大學,財務金融學系,國、英、數B,
逢甲大學,風險管理與保險學系,國、英、數B、社,
逢甲大學,財務工程與精算學士學位學程,國、英、數B,
逢甲大學,建築專業學院學士班,國、英、數A,
逢甲大學,澳洲墨爾本皇家理工大學商學與創新雙學士學位學程,英、數B,
逢甲大學,澳洲昆士蘭大學商學雙學士學位學程,英、數B,
逢甲大學,美國普渡大學電機資訊雙學士學位學程,英、數A,
逢甲大學,美國加州聖荷西州立大學商學大數據分析雙學士學位學程,英、數B,
逢甲大學,美國加州聖荷西州立大學電機工程雙學士學位學程,英、數A,
逢甲大學,美國加州舊金山州立大學資訊工程雙學士學位學程,英、數A,
逢甲大學,人工智慧技術與應用學士學位學程,國、英、數A,
臺北基督學院,基督教博雅學系,國,
臺北醫學大學,醫學系,國、英、數A、自,
臺北醫學大學,醫學系,國、英、數A、自,
臺北醫學大學,藥學系藥學組,國、英、數A、自,
臺北醫學大學,藥學系藥學組(英語組),國、英、數A、自、英聽,
臺北醫學大學,藥學系臨床藥學組,國、英、數A、自,
臺北醫學大學,醫學檢驗暨生物技術學系,英、數A、自,
臺北醫學大學,護理學系,國、英、數A、自,
臺北醫學大學,保健營養學系,國、英、數A、自,
臺北醫學大學,公共衛生學系,國、英、數A、自,
臺北醫學大學,醫務管理學系,國、英、數B,
臺北醫學大學,呼吸治療學系,國、英、數A、自,
臺北醫學大學,高齡健康暨長期照護學系,國、英、數B、自,
臺北醫學大學,牙體技術學系,國、英、數B、自,
臺北醫學大學,口腔衛生學系,國、英、數A、自,
臺北醫學大學,生物醫學工程學系,國、英、數A、自,
臺北醫學大學,食品安全學系,國、英、數A、自,
銘傳大學,企業管理學系品牌行銷組（臺北校區）,國、英、社,
銘傳大學,企業管理學系企業管理組（臺北校區）,國、英、數B、社,
銘傳大學,企業管理學系數位經營組（臺北校區）,國、數B、社,
銘傳大學,會計學系會計審計組（臺北校區）,國、英、數B、社,
銘傳大學,會計學系稅務規劃組（臺北校區）,國、英、社,
銘傳大學,財務金融學系國際金融管理組（臺北校區）,國、英、數B,
銘傳大學,財務金融學系財務金融組（臺北校區）,國、英、數B,
銘傳大學,風險管理與保險學系保險金融與行銷組（臺北校區）,國、社,
銘傳大學,風險管理與保險學系風險管理組（臺北校區）,國、數B、社,
銘傳大學,國際企業學系跨境電商經營組（臺北校區）,國、英、數B、社,
銘傳大學,國際企業學系外貿行銷管理組（臺北校區）,國、英、數B、社,
銘傳大學,新媒體暨傳播管理學系（臺北校區）,國、英、數B,
銘傳大學,廣播電視學系（臺北校區）,國、社,
銘傳大學,廣告暨策略行銷學系（臺北校區）,國、英、社,
銘傳大學,新聞學系（臺北校區）,國、英,
銘傳大學,法律學系（臺北校區）,國、英、社,
銘傳大學,財金法律學系（臺北校區）,國、英、社,
銘傳大學,國際企業與貿易學士學位學程（全英語授課．臺北校區）,英、數B、社,
銘傳大學,新聞與大眾傳播學士學位學程（全英語授課．臺北校區）,國、英、社,
銘傳大學,時尚與創新管理學士學位學程（全英語授課．臺北校區）,英,
銘傳大學,國際事務與外交學士學位學程（全英語授課．桃園校區）,國、英、社,
銘傳大學,資訊科技應用與管理學士學位學程（全英語授課．桃園校區）,國、英,
銘傳大學,應用中國文學系文教組（桃園校區）,國、社,
銘傳大學,應用中國文學系文創組（桃園校區）,國、社,
銘傳大學,應用英語學系英語教學與雙語教育組（桃園校區）,國、英、社,
銘傳大學,應用英語學系英語商務組（桃園校區）,國、英、社,
銘傳大學,應用日語學系（桃園校區）,國、英、社,
銘傳大學,華語文教學學系應用語言組（桃園校區）,國、英、社,
銘傳大學,華語文教學學系雙語教學組（桃園校區）,國、英、社,
銘傳大學,商業設計學系（桃園校區）,英、社,
銘傳大學,商品設計學系（桃園校區）,國、英、社,
銘傳大學,數位媒體設計學系（桃園校區）,國、英、社,
銘傳大學,建築學系（桃園校區）,國、英、社,
銘傳大學,都市規劃與防災學系（桃園校區）,國、英、社,
銘傳大學,動漫文創設計學士學位學程（桃園校區）,國、英、社,
銘傳大學,觀光事業學系（桃園校區）,國、英、社,
銘傳大學,休閒遊憩管理學系（桃園校區）,國、英、社,
銘傳大學,餐旅管理學系（桃園校區）,國、英、社,
銘傳大學,犯罪防治學系（桃園校區）,國、英、社,
銘傳大學,公共事務與行政管理學系（桃園校區）,國、英、社,
銘傳大學,諮商與工商心理學系（桃園校區）,國、英、數B、社,
銘傳大學,應用統計與資料科學學系應用統計組（桃園校區）,國、數B,
銘傳大學,應用統計與資料科學學系大數據管理組（桃園校區）,國、社,
銘傳大學,經濟與金融學系金融理財組（桃園校區）,國、英、社,
銘傳大學,經濟與金融學系產業經濟組（桃園校區）,國、英、社,
銘傳大學,金融科技應用學士學位學程（桃園校區）,國、社,
銘傳大學,資訊管理學系雲端技術管理組（桃園校區）,國、英,
銘傳大學,資訊管理學系巨量資料管理組（桃園校區）,國、數B,
銘傳大學,資訊管理學系電子商務管理組（桃園校區）,國、社,
銘傳大學,資訊傳播工程學系互動媒體科技組（桃園校區）,國、英,
銘傳大學,資訊傳播工程學系人工智慧應用組（桃園校區）,國、英,
銘傳大學,資訊傳播工程學系（APCS組．桃園校區）,國、數B、APCS,
銘傳大學,電子工程學系半導體光電組（桃園校區）,國、數A,
銘傳大學,電子工程學系計算機應用組（桃園校區）,國、英、數A、數B,
銘傳大學,電腦與通訊工程學系（桃園校區）,國、英、數B,
銘傳大學,電腦與通訊工程學系（APCS組．桃園校區）,國、數B、APCS,
銘傳大學,醫療資訊與管理學系健康產業管理組（桃園校區）,英、社,
銘傳大學,醫療資訊與管理學系醫療資訊組（桃園校區）,國、社,
銘傳大學,生物科技學系生物醫學組（桃園校區）,國、英、自,
銘傳大學,生物科技學系食品生技組（桃園校區）,國、英、自,
銘傳大學,生物醫學工程學系專利醫材組（桃園校區）,國、英,
銘傳大學,生物醫學工程學系智慧醫療組（桃園校區）,國、自,
靜宜大學,英國語文學系,國、英、英聽,
靜宜大學,西班牙語文學系,國、英、社,
靜宜大學,日本語文學系,國、英、社,
靜宜大學,中國文學系,國、英、社,
靜宜大學,社會工作與兒童少年福利學系,國、英,
靜宜大學,台灣文學系,國、社,
靜宜大學,法律學系,國、英、社,
靜宜大學,生態人文學系,國、英,
靜宜大學,大眾傳播學系,國、英,
靜宜大學,財務工程學系,國、英、數B,
靜宜大學,應用化學系,國、自,
靜宜大學,食品營養學系營養與保健組,國、英、自,
靜宜大學,食品營養學系食品與生物技術組,國、英、自,
靜宜大學,化粧品科學系,國、英,
靜宜大學,資料科學暨大數據分析與應用學系,國、數B,
靜宜大學,企業管理學系,國、英、數B,
靜宜大學,國際企業學系,國、英,
靜宜大學,會計學系,國、英,
靜宜大學,觀光事業學系,國、英、數B,
靜宜大學,財務金融學系,國、英,
靜宜大學,資訊管理學系,國、英,
靜宜大學,資訊工程學系,國、英、數B,
靜宜大學,資訊工程學系（APCS組）,英、數B、APCS,
靜宜大學,資訊傳播工程學系,國、英、數B,
靜宜大學,資訊傳播工程學系（APCS組）,國、數B、APCS,
靜宜大學,寰宇管理學士學位學程,國、英,
靜宜大學,寰宇外語教育學士學位學程,國、英、英聽,
台灣首府大學,"	
餐旅管理學系",國、社,
台灣首府大學,"	
烘焙管理學系",國、社,
台灣首府大學,幼兒教育學系(師資培育學系),國、社,
國立清華大學,中國文學系甲組(一般組),國、英、數B、社,
國立清華大學,中國文學系乙組(華語文教學組),國、英、數B、社,
國立清華大學,外國語文學系,國、英、數B、社、英聽,
國立清華大學,人文社會學院學士班,國、英、數B、社,
國立清華大學,教育與學習科技學系,國、英、數B、社,
國立清華大學,幼兒教育學系,國、英、社,
國立清華大學,教育心理與諮商學系,國、英、數B,
國立清華大學,特殊教育學系,國、英、社,
國立清華大學,英語教學系,國、英、數B、社、英聽,
國立清華大學,"竹師教育學院學士班甲組(雙專長組)""",國、英、數B,
國立清華大學,竹師教育學院學士班乙組(永續發展教育組),國、英、數B、社,
國立清華大學,"經濟學系	",國、英、數A、英聽,
國立清華大學,"科技管理學院學士班	",國、英、數A,
國立清華大學,計量財務金融學系,國、英、數A,
國立清華大學,"數學系甲組(數學組)	",英、數A、自,
國立清華大學,數學系乙組(應用數學組),英、數A、自,
國立清華大學,物理學系物理組(甲組一般組),國、英、數A、自,
國立清華大學,物理學系物理組(乙組天文物理組),國、英、數A、自,
國立清華大學,物理學系光電物理組,國、英、數A、自,
國立清華大學,"化學系	",英、數A、自,
國立清華大學,"理學院學士班	",英、數A、自,
國立清華大學,"生醫工程與環境科學系	",英、數A、自,
國立清華大學,工程與系統科學系甲組(低碳綠能組),國、英、數A、自,
國立清華大學,工程與系統科學系乙組(智慧奈米系統組),國、英、數A、自,
國立清華大學,原子科學院學士班,國、英、數A、自,
國立清華大學,化學工程學系,國、英、數A、自,
國立清華大學,動力機械工程學系甲組,國、英、數A、自,
國立清華大學,動力機械工程學系乙組,國、英、數A、自,
國立清華大學,材料科學工程學系,英、數A、自,
國立清華大學,工業工程與工程管理學系,國、英、數A、自,
國立清華大學,"工學院學士班	",國、英、數A、自,
國立清華大學,"電機工程學系甲組	",英、數A、自,
國立清華大學,電機工程學系乙組,英、數A、自,
國立清華大學,"資訊工程學系甲組(電子資訊組)	",國、英、數A、自,
國立清華大學,資訊工程學系乙組(資訊工程組),國、英、數A、自,
國立清華大學,資訊工程學系丙組(人工智慧組),英、數A、自,
國立清華大學,電機資訊學院學士班,英、數A、自,
國立清華大學,生命科學系,英、數A、自,
國立清華大學,醫學科學系,國、英、數A、自,
國立清華大學,生命科學院學士班,國、英、數A、自,
國立清華大學,清華學院學士班甲組(不分系招生–創新設計),國、英、數A、自,
國立清華大學,運動科學系,國、英、數A,
國立清華大學,藝術學院學士班(科技藝術組),國、英、數A、數B,
國立清華大學,藝術學院學士班(音樂組),國、英、數A、數B,
國立清華大學,藝術學院學士班(藝設跨域組),國、英,
國立清華大學,音樂學系,國、英、主修、樂理、聽寫,
國立清華大學,藝術與設計學系創作組,國、英、素描、彩繪技法、創意表現、水墨書畫、美術鑑賞,
國立清華大學,藝術與設計學系設計組,國、英、素描、創意表現,
